Zip Code,Choice1,Choice2,Choice3,Choice4
58218,California,Pennsylvania,Georgia,Texas
44030,Georgia,Texas,California,Pennsylvania
67667,Texas,Georgia,California,Pennsylvania
95410,California,Texas,Georgia,Pennsylvania
54909,Pennsylvania,Georgia,Texas,California
90639,California,Texas,Pennsylvania,Georgia
72729,Texas,Georgia,California,Pennsylvania
68524,Texas,Pennsylvania,Georgia,California
63146,Texas,Pennsylvania,Georgia,California
62269,Texas,Pennsylvania,California,Georgia
20524,Pennsylvania,Georgia,Texas,California
10112,Pennsylvania,Georgia,Texas,California
75470,Texas,California,Georgia,Pennsylvania
79925,Texas,California,Georgia,Pennsylvania
25775,Georgia,Pennsylvania,Texas,California
36579,Texas,Georgia,Pennsylvania,California
34116,Georgia,Texas,Pennsylvania,California
38582,Texas,Georgia,Pennsylvania,California
50845,Texas,California,Pennsylvania,Georgia
19714,Pennsylvania,Georgia,California,Texas
53031,Texas,Pennsylvania,Georgia,California
38622,Texas,Pennsylvania,Georgia,California
63966,Pennsylvania,Georgia,Texas,California
36269,Texas,Georgia,Pennsylvania,California
60074,Texas,Pennsylvania,Georgia,California
02344,Pennsylvania,Georgia,Texas,California
70091,Georgia,California,Texas,Pennsylvania
41847,Georgia,Pennsylvania,Texas,California
33994,Texas,Pennsylvania,Georgia,California
95798,California,Texas,Georgia,Pennsylvania
17059,Pennsylvania,Georgia,Texas,California
29316,Georgia,Pennsylvania,California,Texas
16850,Pennsylvania,Georgia,Texas,California
30919,Georgia,Texas,Pennsylvania,California
94915,California,Texas,Georgia,Pennsylvania
89134,California,Georgia,Texas,Pennsylvania
80101,Texas,California,Pennsylvania,Georgia
56003,Georgia,California,Texas,Pennsylvania
11753,Pennsylvania,Georgia,Texas,California
83677,California,Texas,Pennsylvania,Georgia
25079,Georgia,Pennsylvania,Texas,California
29479,Georgia,Pennsylvania,Texas,California
74941,Texas,Pennsylvania,Georgia,California
08641,Pennsylvania,Georgia,California,Texas
26278,Pennsylvania,Texas,Georgia,California
73062,Texas,Georgia,California,Pennsylvania
46767,Georgia,Pennsylvania,Texas,California
85346,California,Pennsylvania,Georgia,Texas
39567,Texas,Georgia,Pennsylvania,California
97144,California,Texas,Georgia,Pennsylvania
68774,Pennsylvania,California,Texas,Georgia
24415,Pennsylvania,Georgia,Texas,California
94955,Texas,California,Georgia,Pennsylvania
19492,Pennsylvania,Georgia,Texas,California
88230,California,Texas,Pennsylvania,Georgia
26508,Georgia,Texas,Pennsylvania,California
56141,Texas,Pennsylvania,Georgia,California
44201,Georgia,Pennsylvania,Texas,California
38389,Texas,Georgia,Pennsylvania,California
56208,California,Texas,Georgia,Pennsylvania
52213,Texas,Pennsylvania,Georgia,California
95587,California,Texas,Georgia,Pennsylvania
01355,Pennsylvania,Texas,Georgia,California
94528,California,Texas,Pennsylvania,Georgia
34953,Texas,Pennsylvania,Georgia,California
04418,Pennsylvania,Texas,Georgia,California
95118,California,Texas,Georgia,Pennsylvania
87035,Texas,Pennsylvania,California,Georgia
95425,California,Texas,Georgia,Pennsylvania
86433,California,Texas,Pennsylvania,Georgia
32433,Texas,Georgia,Pennsylvania,California
85547,California,Texas,Pennsylvania,Georgia
70873,Texas,Georgia,Pennsylvania,California
40229,Pennsylvania,Georgia,California,Texas
50676,Texas,Pennsylvania,Georgia,California
80454,Texas,California,Pennsylvania,Georgia
76238,Texas,California,Georgia,Pennsylvania
18420,Pennsylvania,Georgia,Texas,California
76869,Texas,California,Georgia,Pennsylvania
14133,Pennsylvania,Georgia,Texas,California
37615,Georgia,Pennsylvania,Texas,California
66441,Texas,Georgia,Pennsylvania,California
50590,Texas,Pennsylvania,Georgia,California
26280,Georgia,Texas,Pennsylvania,California
20431,Pennsylvania,Georgia,Texas,California
12118,Pennsylvania,Texas,Georgia,California
43963,Georgia,California,Pennsylvania,Texas
35975,Texas,Pennsylvania,Georgia,California
32328,Georgia,Texas,Pennsylvania,California
53072,Texas,Pennsylvania,Georgia,California
72023,Texas,Georgia,California,Pennsylvania
96057,California,Georgia,Texas,Pennsylvania
04223,Pennsylvania,Georgia,Texas,California
91739,California,Texas,Georgia,Pennsylvania
37709,Texas,Georgia,Pennsylvania,California
97207,California,Texas,Georgia,Pennsylvania
04741,Pennsylvania,Georgia,Texas,California
43505,Georgia,Pennsylvania,California,Texas
49220,Texas,Georgia,Pennsylvania,California
25524,Georgia,Pennsylvania,Texas,California
40481,Georgia,Pennsylvania,Texas,California
47846,Georgia,Pennsylvania,Texas,California
29728,Georgia,Pennsylvania,Texas,California
38702,Texas,Georgia,Pennsylvania,California
04921,Pennsylvania,Georgia,Texas,California
29824,Georgia,Pennsylvania,California,Texas
32361,Georgia,Texas,Pennsylvania,California
21056,Pennsylvania,Georgia,Texas,California
08817,Pennsylvania,Texas,Georgia,California
46135,Texas,Georgia,Pennsylvania,California
26521,Georgia,Texas,Pennsylvania,California
90745,California,Texas,Pennsylvania,Georgia
05045,Texas,Pennsylvania,Georgia,California
30725,Texas,Pennsylvania,Georgia,California
20535,Pennsylvania,Texas,Georgia,California
56444,Texas,Georgia,Pennsylvania,California
58033,Pennsylvania,Texas,Georgia,California
52774,Texas,Pennsylvania,Georgia,California
64658,Texas,Georgia,Pennsylvania,California
04462,Pennsylvania,Georgia,Texas,California
07704,Pennsylvania,Georgia,Texas,California
38229,Texas,Pennsylvania,Georgia,California
39656,Georgia,Texas,Pennsylvania,California
18333,Pennsylvania,Georgia,California,Texas
64110,Texas,Pennsylvania,Georgia,California
20719,Pennsylvania,Georgia,Texas,California
80759,California,Pennsylvania,Texas,Georgia
18901,Pennsylvania,Georgia,Texas,California
72572,Texas,Georgia,Pennsylvania,California
89044,California,Georgia,Texas,Pennsylvania
73648,Texas,Georgia,California,Pennsylvania
97109,California,Georgia,Texas,Pennsylvania
94592,California,Texas,Pennsylvania,Georgia
37387,Texas,Georgia,Pennsylvania,California
55951,Texas,Georgia,Pennsylvania,California
35298,Texas,Pennsylvania,Georgia,California
98822,California,Texas,Georgia,Pennsylvania
56186,Texas,Georgia,Pennsylvania,California
96028,California,Georgia,Texas,Pennsylvania
42241,Texas,Georgia,Pennsylvania,California
66216,Texas,California,Georgia,Pennsylvania
57323,Texas,California,Pennsylvania,Georgia
74149,Texas,Pennsylvania,Georgia,California
38461,Texas,Georgia,Pennsylvania,California
20081,Pennsylvania,Georgia,Texas,California
62011,Texas,Pennsylvania,Georgia,California
11405,Pennsylvania,Georgia,Texas,California
21005,Pennsylvania,Georgia,Texas,California
68414,Pennsylvania,California,Texas,Georgia
12411,Pennsylvania,Georgia,Texas,California
46065,Texas,Georgia,Pennsylvania,California
67568,Pennsylvania,Texas,Georgia,California
98385,California,Texas,Georgia,Pennsylvania
53189,Texas,Pennsylvania,California,Georgia
99217,California,Texas,Georgia,Pennsylvania
67654,Georgia,Pennsylvania,Texas,California
66409,Texas,Georgia,Pennsylvania,California
19058,Pennsylvania,Georgia,Texas,California
72369,Texas,California,Georgia,Pennsylvania
49642,Pennsylvania,Georgia,Texas,California
33185,Georgia,Texas,California,Pennsylvania
45296,Pennsylvania,Georgia,Texas,California
06537,Pennsylvania,Georgia,Texas,California
37669,Georgia,Pennsylvania,Texas,California
73761,Texas,California,Georgia,Pennsylvania
62058,Texas,Pennsylvania,Georgia,California
43205,Georgia,Pennsylvania,Texas,California
24957,Georgia,Pennsylvania,Texas,California
49332,Georgia,Pennsylvania,Texas,California
92501,California,Texas,Pennsylvania,Georgia
02062,Texas,Georgia,Pennsylvania,California
59013,California,Texas,Pennsylvania,Georgia
79072,Texas,Georgia,California,Pennsylvania
40502,Georgia,Pennsylvania,Texas,California
93275,California,Texas,Pennsylvania,Georgia
33714,Georgia,Texas,Pennsylvania,California
71730,Texas,Georgia,Pennsylvania,California
38851,Texas,Georgia,Pennsylvania,California
97396,California,Texas,Georgia,Pennsylvania
10970,Pennsylvania,Georgia,Texas,California
38116,Texas,Georgia,Pennsylvania,California
93664,Texas,California,Georgia,Pennsylvania
32131,Georgia,Texas,Pennsylvania,California
13615,Pennsylvania,Georgia,Texas,California
37355,Georgia,Pennsylvania,Texas,California
68014,Texas,California,Georgia,Pennsylvania
62417,Texas,Pennsylvania,California,Georgia
70813,Texas,Georgia,Pennsylvania,California
33024,Georgia,Texas,Pennsylvania,California
29130,Georgia,Pennsylvania,Texas,California
53551,Pennsylvania,Georgia,Texas,California
73045,Texas,Pennsylvania,Georgia,California
77407,Texas,California,Georgia,Pennsylvania
31995,Texas,Georgia,Pennsylvania,California
80104,Texas,California,Pennsylvania,Georgia
31028,Texas,Georgia,Pennsylvania,California
54978,Georgia,Texas,Pennsylvania,California
92022,California,Texas,Pennsylvania,Georgia
94262,California,Georgia,Texas,Pennsylvania
15033,Georgia,Pennsylvania,Texas,California
19050,Pennsylvania,Georgia,Texas,California
58725,Texas,California,Georgia,Pennsylvania
66758,Georgia,Pennsylvania,Texas,California
64770,Texas,Pennsylvania,Georgia,California
72482,Texas,Georgia,California,Pennsylvania
41835,Georgia,Texas,Pennsylvania,California
20661,Pennsylvania,Georgia,California,Texas
03446,Pennsylvania,Georgia,Texas,California
95672,California,Texas,Pennsylvania,Georgia
79836,Texas,California,Pennsylvania,Georgia
16731,Pennsylvania,Texas,Georgia,California
18625,Pennsylvania,Texas,Georgia,California
83124,Texas,Pennsylvania,Georgia,California
13202,Pennsylvania,Georgia,Texas,California
06801,Pennsylvania,Georgia,Texas,California
24354,Georgia,Pennsylvania,Texas,California
72550,Texas,Georgia,Pennsylvania,California
56228,Georgia,California,Texas,Pennsylvania
48922,Georgia,Pennsylvania,Texas,California
73195,Pennsylvania,Texas,Georgia,California
50514,Texas,Pennsylvania,Georgia,California
67071,Texas,Georgia,Pennsylvania,California
99251,Texas,California,Georgia,Pennsylvania
61558,Texas,Pennsylvania,Georgia,California
60131,Texas,Pennsylvania,Georgia,California
74426,Texas,California,Pennsylvania,Georgia
48705,Georgia,California,Pennsylvania,Texas
92261,California,Texas,Pennsylvania,Georgia
36782,Georgia,Pennsylvania,Texas,California
52746,Texas,California,Pennsylvania,Georgia
18502,Pennsylvania,Georgia,Texas,California
59926,Texas,California,Georgia,Pennsylvania
95714,California,Texas,Georgia,Pennsylvania
70785,Texas,Pennsylvania,Georgia,California
54846,Pennsylvania,Georgia,Texas,California
54745,Pennsylvania,Texas,California,Georgia
86323,California,Texas,Pennsylvania,Georgia
65083,Texas,Pennsylvania,California,Georgia
85014,California,Pennsylvania,Georgia,Texas
54733,Pennsylvania,Georgia,Texas,California
49831,Texas,Georgia,Pennsylvania,California
49115,Pennsylvania,Texas,Georgia,California
15488,Georgia,Pennsylvania,Texas,California
39762,Georgia,Pennsylvania,Texas,California
60171,Texas,Pennsylvania,Georgia,California
74761,Texas,California,Georgia,Pennsylvania
78623,Texas,California,Pennsylvania,Georgia
17009,Pennsylvania,Georgia,Texas,California
48732,Georgia,Pennsylvania,Texas,California
49733,Georgia,Pennsylvania,Texas,California
60525,California,Texas,Pennsylvania,Georgia
25719,Georgia,Pennsylvania,Texas,California
15021,Georgia,Pennsylvania,Texas,California
24581,Pennsylvania,Texas,Georgia,California
02763,Pennsylvania,Georgia,Texas,California
17954,Pennsylvania,Texas,Georgia,California
38346,Texas,Georgia,Pennsylvania,California
89127,California,Georgia,Texas,Pennsylvania
16657,Pennsylvania,Georgia,Texas,California
50479,Texas,Pennsylvania,Georgia,California
41260,Georgia,Texas,Pennsylvania,California
35652,Texas,Pennsylvania,Georgia,California
46036,Texas,Georgia,Pennsylvania,California
94401,California,Texas,Georgia,Pennsylvania
74764,Georgia,Pennsylvania,Texas,California
25901,Georgia,Pennsylvania,Texas,California
30557,Georgia,Texas,Pennsylvania,California
84511,California,Texas,Pennsylvania,Georgia
16727,Georgia,Pennsylvania,Texas,California
17402,Pennsylvania,Texas,Georgia,California
27010,Georgia,Pennsylvania,Texas,California
32205,Georgia,Texas,Pennsylvania,California
54735,Pennsylvania,Georgia,Texas,California
61053,California,Texas,Pennsylvania,Georgia
31008,Texas,Pennsylvania,Georgia,California
13408,Pennsylvania,Texas,Georgia,California
34234,Georgia,Texas,Pennsylvania,California
70352,Texas,Pennsylvania,Georgia,California
01270,Pennsylvania,Georgia,Texas,California
77341,Texas,California,Georgia,Pennsylvania
46239,Texas,Pennsylvania,Georgia,California
61031,Texas,Pennsylvania,California,Georgia
59529,Texas,California,Pennsylvania,Georgia
23315,Pennsylvania,Georgia,Texas,California
07514,Pennsylvania,Georgia,Texas,California
86331,California,Texas,Pennsylvania,Georgia
32720,Georgia,Texas,Pennsylvania,California
29402,Georgia,Pennsylvania,Texas,California
37179,Texas,Georgia,Pennsylvania,California
13162,Pennsylvania,Texas,Georgia,California
32079,Georgia,Texas,Pennsylvania,California
54615,Texas,Pennsylvania,Georgia,California
48471,Georgia,Pennsylvania,Texas,California
36872,Georgia,Pennsylvania,Texas,California
75161,Texas,California,Georgia,Pennsylvania
25906,Pennsylvania,Texas,Georgia,California
81148,Texas,California,Pennsylvania,Georgia
33922,Georgia,Pennsylvania,Texas,California
18372,Pennsylvania,Georgia,California,Texas
56585,Texas,Georgia,Pennsylvania,California
49759,Texas,Georgia,Pennsylvania,California
06531,Pennsylvania,Georgia,Texas,California
68725,Texas,California,Pennsylvania,Georgia
15834,Georgia,Pennsylvania,Texas,California
54757,Pennsylvania,Texas,California,Georgia
62664,Texas,Pennsylvania,Georgia,California
28126,Georgia,Pennsylvania,Texas,California
27411,Georgia,Pennsylvania,California,Texas
42157,Texas,Georgia,Pennsylvania,California
31632,Georgia,Texas,Pennsylvania,California
60179,Texas,Pennsylvania,Georgia,California
40544,Georgia,Pennsylvania,Texas,California
01030,Texas,Pennsylvania,Georgia,California
37241,Texas,Georgia,Pennsylvania,California
75566,Texas,Pennsylvania,Georgia,California
39565,Texas,Georgia,Pennsylvania,California
70756,Texas,Georgia,Pennsylvania,California
49925,Georgia,Texas,Pennsylvania,California
28675,Pennsylvania,Texas,Georgia,California
01756,Pennsylvania,Georgia,Texas,California
75446,California,Texas,Georgia,Pennsylvania
56456,Texas,Pennsylvania,California,Georgia
14173,Pennsylvania,Georgia,Texas,California
49649,Georgia,Texas,Pennsylvania,California
56271,Pennsylvania,Georgia,Texas,California
74536,Texas,Pennsylvania,Georgia,California
75173,Texas,California,Georgia,Pennsylvania
39160,Texas,Georgia,Pennsylvania,California
31039,Texas,Georgia,Pennsylvania,California
42712,Texas,Georgia,Pennsylvania,California
76445,Texas,California,Georgia,Pennsylvania
14813,Pennsylvania,Texas,Georgia,California
65804,Georgia,Pennsylvania,Texas,California
89159,California,Texas,Georgia,Pennsylvania
63767,Texas,Pennsylvania,Georgia,California
98377,California,Texas,Georgia,Pennsylvania
71118,Texas,Georgia,California,Pennsylvania
40873,Pennsylvania,Georgia,Texas,California
16670,Georgia,Pennsylvania,California,Texas
14625,Pennsylvania,Texas,Georgia,California
92509,California,Texas,Pennsylvania,Georgia
93960,California,Georgia,Texas,Pennsylvania
37863,Texas,Georgia,Pennsylvania,California
14586,Pennsylvania,Georgia,Texas,California
65243,Georgia,Texas,Pennsylvania,California
31830,Texas,Pennsylvania,Georgia,California
05081,Pennsylvania,Georgia,Texas,California
30733,Texas,Pennsylvania,Georgia,California
10171,Pennsylvania,Georgia,Texas,California
49463,Pennsylvania,Texas,Georgia,California
24811,Georgia,Texas,Pennsylvania,California
81076,Texas,California,Pennsylvania,Georgia
90060,California,Texas,Georgia,Pennsylvania
75790,Texas,California,Georgia,Pennsylvania
58789,California,Texas,Georgia,Pennsylvania
98666,California,Georgia,Texas,Pennsylvania
96142,California,Texas,Georgia,Pennsylvania
74830,Texas,California,Georgia,Pennsylvania
63015,Texas,Pennsylvania,Georgia,California
04860,Pennsylvania,Georgia,Texas,California
33062,Georgia,Texas,California,Pennsylvania
91616,California,Texas,Pennsylvania,Georgia
99201,California,Texas,Georgia,Pennsylvania
24433,Pennsylvania,Georgia,Texas,California
58068,Georgia,Pennsylvania,Texas,California
